recorded_time,temperature,sensor_type
2023-06-30T00:00,-4.270934256055366,UNKNOWN
2023-06-30T00:01,-4.270934256055366,UNKNOWN
2023-06-30T00:02,-4.170934256055368,UNKNOWN
2023-06-30T00:03,-3.770934256055366,UNKNOWN
2023-06-30T00:04,-3.5709342560553665,UNKNOWN
2023-06-30T00:05,-3.3709342560553672,UNKNOWN
2023-06-30T00:06,-3.3709342560553672,UNKNOWN
2023-06-30T00:07,-3.170934256055368,UNKNOWN
2023-06-30T00:08,-3.0709342560553665,UNKNOWN
2023-06-30T00:09,-2.970934256055365,UNKNOWN
2023-06-30T00:10,-2.8709342560553672,UNKNOWN
2023-06-30T00:11,-2.770934256055366,UNKNOWN
2023-06-30T00:12,-2.670934256055368,UNKNOWN
2023-06-30T00:13,-2.670934256055368,UNKNOWN
2023-06-30T00:14,-2.5709342560553665,UNKNOWN
2023-06-30T00:15,-2.5709342560553665,UNKNOWN
2023-06-30T00:16,-2.470934256055365,UNKNOWN
2023-06-30T00:17,-2.3709342560553672,UNKNOWN
2023-06-30T00:18,-2.3709342560553672,UNKNOWN
2023-06-30T00:19,-2.270934256055366,UNKNOWN
2023-06-30T00:20,-2.170934256055368,UNKNOWN
2023-06-30T00:21,-2.170934256055368,UNKNOWN
2023-06-30T00:22,-2.0709342560553665,UNKNOWN
2023-06-30T00:23,-2.0709342560553665,UNKNOWN
2023-06-30T00:24,-1.970934256055365,UNKNOWN
2023-06-30T00:25,-1.970934256055365,UNKNOWN
2023-06-30T00:26,-1.8709342560553672,UNKNOWN
2023-06-30T00:27,-1.8709342560553672,UNKNOWN
2023-06-30T00:28,-1.7709342560553658,UNKNOWN
2023-06-30T00:29,-1.670934256055368,UNKNOWN
2023-06-30T00:30,-1.5709342560553665,UNKNOWN
2023-06-30T00:31,-1.5709342560553665,UNKNOWN
2023-06-30T00:32,-1.470934256055365,UNKNOWN
2023-06-30T00:33,-1.3709342560553672,UNKNOWN
2023-06-30T00:34,-1.2709342560553658,UNKNOWN
2023-06-30T00:35,-1.2709342560553658,UNKNOWN
2023-06-30T00:36,-1.170934256055368,UNKNOWN
2023-06-30T00:37,-1.0709342560553665,UNKNOWN
2023-06-30T00:38,-1.0709342560553665,UNKNOWN
2023-06-30T00:39,-0.9709342560553651,UNKNOWN
2023-06-30T00:40,-0.8709342560553637,UNKNOWN
2023-06-30T00:41,-0.7709342560553694,UNKNOWN
2023-06-30T00:42,-0.7709342560553694,UNKNOWN
2023-06-30T00:43,-0.6709342560553679,UNKNOWN
2023-06-30T00:44,-0.5709342560553665,UNKNOWN
2023-06-30T00:45,-0.5709342560553665,UNKNOWN
2023-06-30T00:46,-0.4709342560553651,UNKNOWN
2023-06-30T00:47,-0.4709342560553651,UNKNOWN
2023-06-30T00:48,-0.3709342560553637,UNKNOWN
2023-06-30T00:49,-0.27093425605536936,UNKNOWN
2023-06-30T00:50,-0.27093425605536936,UNKNOWN
2023-06-30T00:51,-0.17093425605536794,UNKNOWN
2023-06-30T00:52,-0.17093425605536794,UNKNOWN
2023-06-30T00:53,-0.07093425605536652,UNKNOWN
2023-06-30T00:54,-0.07093425605536652,UNKNOWN
2023-06-30T00:55,0.029065743944634903,UNKNOWN
2023-06-30T00:56,0.029065743944634903,UNKNOWN
2023-06-30T00:57,0.12906574394463632,UNKNOWN
2023-06-30T00:58,0.12906574394463632,UNKNOWN
2023-06-30T00:59,0.12906574394463632,UNKNOWN
2023-06-30T01:00,0.22906574394463064,UNKNOWN
2023-06-30T01:01,0.22906574394463064,UNKNOWN
2023-06-30T01:02,0.22906574394463064,UNKNOWN
2023-06-30T01:03,0.32906574394463206,UNKNOWN
2023-06-30T01:04,0.32906574394463206,UNKNOWN
2023-06-30T01:05,0.4290657439446335,UNKNOWN
2023-06-30T01:06,0.4290657439446335,UNKNOWN
2023-06-30T01:07,0.5290657439446349,UNKNOWN
2023-06-30T01:08,0.5290657439446349,UNKNOWN
2023-06-30T01:09,0.5290657439446349,UNKNOWN
2023-06-30T01:10,0.5290657439446349,UNKNOWN
2023-06-30T01:11,0.5290657439446349,UNKNOWN
2023-06-30T01:12,0.6290657439446363,UNKNOWN
2023-06-30T01:13,0.6290657439446363,UNKNOWN
2023-06-30T01:14,0.6290657439446363,UNKNOWN
2023-06-30T01:15,0.6290657439446363,UNKNOWN
2023-06-30T01:16,0.6290657439446363,UNKNOWN
2023-06-30T01:17,0.6290657439446363,UNKNOWN
2023-06-30T01:18,0.6290657439446363,UNKNOWN
