recorded_time,temperature,sensor_type
2023-01-05T00:00,-2.3772206477732745,UNKNOWN
2023-01-05T00:01,-2.2772206477732766,UNKNOWN
2023-01-05T00:02,-2.2772206477732766,UNKNOWN
2023-01-05T00:03,-2.177220647773275,UNKNOWN
2023-01-05T00:04,-2.177220647773275,UNKNOWN
2023-01-05T00:05,-2.0772206477732738,UNKNOWN
2023-01-05T00:06,-1.9772206477732759,UNKNOWN
2023-01-05T00:07,-1.8772206477732745,UNKNOWN
2023-01-05T00:08,-1.7772206477732766,UNKNOWN
2023-01-05T00:09,-1.6772206477732752,UNKNOWN
2023-01-05T00:10,-1.5772206477732738,UNKNOWN
2023-01-05T00:11,-1.4772206477732759,UNKNOWN
2023-01-05T00:12,-1.3772206477732745,UNKNOWN
2023-01-05T00:13,-1.2772206477732766,UNKNOWN
2023-01-05T00:14,-1.1772206477732752,UNKNOWN
2023-01-05T00:15,-0.9772206477732723,UNKNOWN
2023-01-05T00:16,-0.877220647773278,UNKNOWN
2023-01-05T00:17,-0.877220647773278,UNKNOWN
2023-01-05T00:18,-0.6772206477732752,UNKNOWN
2023-01-05T00:19,-0.6772206477732752,UNKNOWN
2023-01-05T00:20,-0.5772206477732738,UNKNOWN
2023-01-05T00:21,-0.47722064777327233,UNKNOWN
2023-01-05T00:22,-0.377220647773278,UNKNOWN
2023-01-05T00:23,-0.2772206477732766,UNKNOWN
2023-01-05T00:24,-0.17722064777327518,UNKNOWN
2023-01-05T00:25,-0.17722064777327518,UNKNOWN
2023-01-05T00:26,-0.07722064777327375,UNKNOWN
2023-01-05T00:27,-0.07722064777327375,UNKNOWN
2023-01-05T00:28,0.022779352226727667,UNKNOWN
2023-01-05T00:29,0.12277935222672198,UNKNOWN
2023-01-05T00:30,0.12277935222672198,UNKNOWN
2023-01-05T00:31,0.2227793522267234,UNKNOWN
2023-01-05T00:32,0.2227793522267234,UNKNOWN
2023-01-05T00:33,0.3227793522267248,UNKNOWN
2023-01-05T00:34,0.3227793522267248,UNKNOWN
2023-01-05T00:35,0.42277935222672625,UNKNOWN
2023-01-05T00:36,0.42277935222672625,UNKNOWN
2023-01-05T00:37,0.42277935222672625,UNKNOWN
2023-01-05T00:38,0.5227793522267277,UNKNOWN
2023-01-05T00:39,0.5227793522267277,UNKNOWN
2023-01-05T00:40,0.622779352226722,UNKNOWN
2023-01-05T00:41,0.622779352226722,UNKNOWN
2023-01-05T00:42,0.622779352226722,UNKNOWN
2023-01-05T00:43,0.622779352226722,UNKNOWN
2023-01-05T00:44,0.7227793522267234,UNKNOWN
2023-01-05T00:45,0.7227793522267234,UNKNOWN
2023-01-05T00:46,0.7227793522267234,UNKNOWN
2023-01-05T00:47,0.7227793522267234,UNKNOWN
2023-01-05T00:48,0.622779352226722,UNKNOWN
2023-01-05T00:49,0.622779352226722,UNKNOWN
2023-01-05T00:50,0.622779352226722,UNKNOWN
2023-01-05T00:51,0.622779352226722,UNKNOWN
2023-01-05T00:52,0.622779352226722,UNKNOWN
2023-01-05T00:53,0.7227793522267234,UNKNOWN
2023-01-05T00:54,0.7227793522267234,UNKNOWN
2023-01-05T00:55,0.8227793522267248,UNKNOWN
2023-01-05T00:56,0.8227793522267248,UNKNOWN
2023-01-05T00:57,0.8227793522267248,UNKNOWN
2023-01-05T00:58,0.9227793522267262,UNKNOWN
2023-01-05T00:59,0.9227793522267262,UNKNOWN
2023-01-05T01:00,0.9227793522267262,UNKNOWN
2023-01-05T01:01,0.9227793522267262,UNKNOWN
2023-01-05T01:02,0.9227793522267262,UNKNOWN
2023-01-05T01:03,0.9227793522267262,UNKNOWN
2023-01-05T01:04,0.9227793522267262,UNKNOWN
2023-01-05T01:05,1.0227793522267277,UNKNOWN
2023-01-05T01:06,1.0227793522267277,UNKNOWN
2023-01-05T01:07,1.0227793522267277,UNKNOWN
2023-01-05T01:08,1.0227793522267277,UNKNOWN
2023-01-05T01:09,1.0227793522267277,UNKNOWN
2023-01-05T01:10,1.0227793522267277,UNKNOWN
2023-01-05T01:11,1.122779352226722,UNKNOWN
2023-01-05T01:12,1.122779352226722,UNKNOWN
2023-01-05T01:13,1.122779352226722,UNKNOWN
2023-01-05T01:14,1.122779352226722,UNKNOWN
2023-01-05T01:15,1.122779352226722,UNKNOWN
2023-01-05T01:16,1.122779352226722,UNKNOWN
2023-01-05T01:17,1.122779352226722,UNKNOWN
2023-01-05T01:18,1.122779352226722,UNKNOWN
2023-01-05T01:19,1.122779352226722,UNKNOWN
2023-01-05T01:20,1.122779352226722,UNKNOWN
2023-01-05T01:21,1.122779352226722,UNKNOWN
2023-01-05T01:22,1.122779352226722,UNKNOWN
2023-01-05T01:23,1.122779352226722,UNKNOWN
2023-01-05T01:24,1.2227793522267234,UNKNOWN
2023-01-05T01:25,1.2227793522267234,UNKNOWN
2023-01-05T01:26,1.2227793522267234,UNKNOWN
2023-01-05T01:27,1.2227793522267234,UNKNOWN
2023-01-05T01:28,1.2227793522267234,UNKNOWN
2023-01-05T01:29,1.2227793522267234,UNKNOWN
2023-01-05T01:30,1.2227793522267234,UNKNOWN
2023-01-05T01:31,1.2227793522267234,UNKNOWN
2023-01-05T01:32,1.2227793522267234,UNKNOWN
2023-01-05T01:33,1.2227793522267234,UNKNOWN
2023-01-05T01:34,0.9227793522267262,UNKNOWN
2023-01-05T01:35,0.5227793522267277,UNKNOWN
2023-01-05T01:36,0.12277935222672198,UNKNOWN
2023-01-05T01:37,-0.17722064777327518,UNKNOWN
2023-01-05T01:38,-0.377220647773278,UNKNOWN
2023-01-05T01:39,-0.5772206477732738,UNKNOWN
2023-01-05T01:40,-0.7772206477732766,UNKNOWN
2023-01-05T01:41,-0.877220647773278,UNKNOWN
2023-01-05T01:42,-0.9772206477732723,UNKNOWN
2023-01-05T01:43,-1.0772206477732738,UNKNOWN
2023-01-05T01:44,-1.1772206477732752,UNKNOWN
2023-01-05T01:45,-1.1772206477732752,UNKNOWN
2023-01-05T01:46,-1.1772206477732752,UNKNOWN
2023-01-05T01:47,-1.1772206477732752,UNKNOWN
2023-01-05T01:48,-1.1772206477732752,UNKNOWN
2023-01-05T01:49,-1.1772206477732752,UNKNOWN
2023-01-05T01:50,-1.1772206477732752,UNKNOWN
2023-01-05T01:51,-1.0772206477732738,UNKNOWN
2023-01-05T01:52,-1.0772206477732738,UNKNOWN
2023-01-05T01:53,-0.9772206477732723,UNKNOWN
2023-01-05T01:54,-0.9772206477732723,UNKNOWN
2023-01-05T01:55,-0.9772206477732723,UNKNOWN
2023-01-05T01:56,-1.0772206477732738,UNKNOWN
2023-01-05T01:57,-1.1772206477732752,UNKNOWN
2023-01-05T01:58,-1.3772206477732745,UNKNOWN
2023-01-05T01:59,-1.4772206477732759,UNKNOWN
2023-01-05T02:00,-1.6772206477732752,UNKNOWN
2023-01-05T02:01,-1.6772206477732752,UNKNOWN
2023-01-05T02:02,-1.7772206477732766,UNKNOWN
2023-01-05T02:03,-1.8772206477732745,UNKNOWN
2023-01-05T02:04,-1.5772206477732738,UNKNOWN
2023-01-05T02:05,-1.2772206477732766,UNKNOWN
2023-01-05T02:06,-0.9772206477732723,UNKNOWN
2023-01-05T02:07,-0.7772206477732766,UNKNOWN
2023-01-05T02:08,-0.5772206477732738,UNKNOWN
2023-01-05T02:09,-0.377220647773278,UNKNOWN
2023-01-05T02:10,-0.2772206477732766,UNKNOWN
2023-01-05T02:11,-0.17722064777327518,UNKNOWN
2023-01-05T02:12,-0.07722064777327375,UNKNOWN
2023-01-05T02:13,0.12277935222672198,UNKNOWN
2023-01-05T02:14,0.12277935222672198,UNKNOWN
2023-01-05T02:15,0.2227793522267234,UNKNOWN
2023-01-05T02:16,0.3227793522267248,UNKNOWN
2023-01-05T02:17,0.42277935222672625,UNKNOWN
2023-01-05T02:18,0.42277935222672625,UNKNOWN
2023-01-05T02:19,0.5227793522267277,UNKNOWN
2023-01-05T02:20,0.5227793522267277,UNKNOWN
2023-01-05T02:21,0.622779352226722,UNKNOWN
2023-01-05T02:22,0.622779352226722,UNKNOWN
2023-01-05T02:23,0.622779352226722,UNKNOWN
2023-01-05T02:24,0.7227793522267234,UNKNOWN
2023-01-05T02:25,0.7227793522267234,UNKNOWN
2023-01-05T02:26,0.8227793522267248,UNKNOWN
2023-01-05T02:27,0.8227793522267248,UNKNOWN
2023-01-05T02:28,0.8227793522267248,UNKNOWN
2023-01-05T02:29,0.9227793522267262,UNKNOWN
2023-01-05T02:30,0.9227793522267262,UNKNOWN
2023-01-05T02:31,0.9227793522267262,UNKNOWN
2023-01-05T02:32,0.9227793522267262,UNKNOWN
2023-01-05T02:33,0.9227793522267262,UNKNOWN
2023-01-05T02:34,0.9227793522267262,UNKNOWN
2023-01-05T02:35,1.0227793522267277,UNKNOWN
2023-01-05T02:36,1.0227793522267277,UNKNOWN
2023-01-05T02:37,1.0227793522267277,UNKNOWN
2023-01-05T02:38,1.0227793522267277,UNKNOWN
2023-01-05T02:39,1.0227793522267277,UNKNOWN
2023-01-05T02:40,1.122779352226722,UNKNOWN
2023-01-05T02:41,1.122779352226722,UNKNOWN
2023-01-05T02:42,1.122779352226722,UNKNOWN
2023-01-05T02:43,1.122779352226722,UNKNOWN
2023-01-05T02:44,1.122779352226722,UNKNOWN
2023-01-05T02:45,1.0227793522267277,UNKNOWN
2023-01-05T02:46,1.0227793522267277,UNKNOWN
2023-01-05T02:47,1.0227793522267277,UNKNOWN
2023-01-05T02:48,0.9227793522267262,UNKNOWN
2023-01-05T02:49,0.9227793522267262,UNKNOWN
2023-01-05T02:50,0.9227793522267262,UNKNOWN
2023-01-05T02:51,0.8227793522267248,UNKNOWN
2023-01-05T02:52,0.42277935222672625,UNKNOWN
2023-01-05T02:53,0.12277935222672198,UNKNOWN
2023-01-05T02:54,-0.2772206477732766,UNKNOWN
2023-01-05T02:55,-0.5772206477732738,UNKNOWN
2023-01-05T02:56,-0.877220647773278,UNKNOWN
2023-01-05T02:57,-1.0772206477732738,UNKNOWN
2023-01-05T02:58,-1.2772206477732766,UNKNOWN
2023-01-05T02:59,-1.4772206477732759,UNKNOWN
2023-01-05T03:00,-1.6772206477732752,UNKNOWN
2023-01-05T03:01,-1.6772206477732752,UNKNOWN
2023-01-05T03:02,-1.5772206477732738,UNKNOWN
2023-01-05T03:03,-1.3772206477732745,UNKNOWN
2023-01-05T03:04,-1.1772206477732752,UNKNOWN
2023-01-05T03:05,-1.1772206477732752,UNKNOWN
2023-01-05T03:06,-1.1772206477732752,UNKNOWN
2023-01-05T03:07,-1.3772206477732745,UNKNOWN
2023-01-05T03:08,-1.3772206477732745,UNKNOWN
2023-01-05T03:09,-1.5772206477732738,UNKNOWN
2023-01-05T03:10,-1.5772206477732738,UNKNOWN
2023-01-05T03:11,-1.2772206477732766,UNKNOWN
2023-01-05T03:12,-0.9772206477732723,UNKNOWN
2023-01-05T03:13,-0.7772206477732766,UNKNOWN
2023-01-05T03:14,-0.5772206477732738,UNKNOWN
2023-01-05T03:15,-0.377220647773278,UNKNOWN
2023-01-05T03:16,-0.17722064777327518,UNKNOWN
2023-01-05T03:17,-0.07722064777327375,UNKNOWN
2023-01-05T03:18,0.022779352226727667,UNKNOWN
2023-01-05T03:19,0.12277935222672198,UNKNOWN
2023-01-05T03:20,0.12277935222672198,UNKNOWN
2023-01-05T03:21,0.2227793522267234,UNKNOWN
2023-01-05T03:22,0.3227793522267248,UNKNOWN
2023-01-05T03:23,0.42277935222672625,UNKNOWN
2023-01-05T03:24,0.42277935222672625,UNKNOWN
2023-01-05T03:25,0.5227793522267277,UNKNOWN
2023-01-05T03:26,0.42277935222672625,UNKNOWN
2023-01-05T03:27,0.3227793522267248,UNKNOWN
2023-01-05T03:28,0.3227793522267248,UNKNOWN
2023-01-05T03:29,0.3227793522267248,UNKNOWN
2023-01-05T03:30,0.42277935222672625,UNKNOWN
2023-01-05T03:31,0.42277935222672625,UNKNOWN
2023-01-05T03:32,0.42277935222672625,UNKNOWN
2023-01-05T03:33,0.42277935222672625,UNKNOWN
2023-01-05T03:34,0.42277935222672625,UNKNOWN
2023-01-05T03:35,0.5227793522267277,UNKNOWN
2023-01-05T03:36,0.5227793522267277,UNKNOWN
2023-01-05T03:37,0.5227793522267277,UNKNOWN
2023-01-05T03:38,0.5227793522267277,UNKNOWN
2023-01-05T03:39,0.622779352226722,UNKNOWN
2023-01-05T03:40,0.622779352226722,UNKNOWN
2023-01-05T03:41,0.622779352226722,UNKNOWN
2023-01-05T03:42,0.622779352226722,UNKNOWN
