recorded_time,temperature,sensor_type
2022-09-05T00:00,-1.505421244004335,UNKNOWN
2022-09-05T00:01,-1.4054212440043337,UNKNOWN
2022-09-05T00:02,-1.4054212440043337,UNKNOWN
2022-09-05T00:03,-1.505421244004335,UNKNOWN
2022-09-05T00:04,-1.505421244004335,UNKNOWN
2022-09-05T00:05,-1.505421244004335,UNKNOWN
2022-09-05T00:06,-1.505421244004335,UNKNOWN
2022-09-05T00:07,-1.4054212440043337,UNKNOWN
2022-09-05T00:08,-1.3054212440043358,UNKNOWN
2022-09-05T00:09,-1.2054212440043344,UNKNOWN
2022-09-05T00:10,-1.4054212440043337,UNKNOWN
2022-09-05T00:11,-1.505421244004335,UNKNOWN
2022-09-05T00:12,-1.7054212440043344,UNKNOWN
2022-09-05T00:13,-1.8054212440043358,UNKNOWN
2022-09-05T00:14,-1.9054212440043337,UNKNOWN
2022-09-05T00:15,-2.005421244004335,UNKNOWN
2022-09-05T00:16,-2.005421244004335,UNKNOWN
2022-09-05T00:17,-2.005421244004335,UNKNOWN
2022-09-05T00:18,-1.9054212440043337,UNKNOWN
2022-09-05T00:19,-2.005421244004335,UNKNOWN
2022-09-05T00:20,-2.005421244004335,UNKNOWN
2022-09-05T00:21,-2.4054212440043337,UNKNOWN
2022-09-05T00:22,-2.4054212440043337,UNKNOWN
2022-09-05T00:23,-2.505421244004335,UNKNOWN
2022-09-05T00:24,-2.7054212440043344,UNKNOWN
2022-09-05T00:25,-2.7054212440043344,UNKNOWN
2022-09-05T00:26,-2.805421244004336,UNKNOWN
2022-09-05T00:27,-2.805421244004336,UNKNOWN
2022-09-05T00:28,-3.005421244004335,UNKNOWN
2022-09-05T00:29,-2.9054212440043337,UNKNOWN
2022-09-05T00:30,-2.805421244004336,UNKNOWN
2022-09-05T00:31,-2.805421244004336,UNKNOWN
2022-09-05T00:32,-2.7054212440043344,UNKNOWN
2022-09-05T00:33,-2.4054212440043337,UNKNOWN
2022-09-05T00:34,-2.2054212440043344,UNKNOWN
2022-09-05T00:35,-2.005421244004335,UNKNOWN
2022-09-05T00:36,-1.8054212440043358,UNKNOWN
2022-09-05T00:37,-1.605421244004333,UNKNOWN
2022-09-05T00:38,-1.4054212440043337,UNKNOWN
2022-09-05T00:39,-1.4054212440043337,UNKNOWN
2022-09-05T00:40,-1.505421244004335,UNKNOWN
2022-09-05T00:41,-1.2054212440043344,UNKNOWN
2022-09-05T00:42,-1.105421244004333,UNKNOWN
2022-09-05T00:43,-1.105421244004333,UNKNOWN
2022-09-05T00:44,-1.2054212440043344,UNKNOWN
2022-09-05T00:45,-1.2054212440043344,UNKNOWN
2022-09-05T00:46,-1.005421244004335,UNKNOWN
2022-09-05T00:47,-0.9054212440043337,UNKNOWN
2022-09-05T00:48,-0.7054212440043344,UNKNOWN
2022-09-05T00:49,-0.605421244004333,UNKNOWN
2022-09-05T00:50,-0.5054212440043351,UNKNOWN
2022-09-05T00:51,-0.40542124400433366,UNKNOWN
2022-09-05T00:52,-0.3054212440043358,UNKNOWN
2022-09-05T00:53,-0.20542124400433437,UNKNOWN
2022-09-05T00:54,-0.20542124400433437,UNKNOWN
2022-09-05T00:55,-0.005421244004331527,UNKNOWN
2022-09-05T00:56,0.09457875599566279,UNKNOWN
2022-09-05T00:57,0.09457875599566279,UNKNOWN
2022-09-05T00:58,0.1945787559956642,UNKNOWN
2022-09-05T00:59,0.1945787559956642,UNKNOWN
2022-09-05T01:00,0.29457875599566563,UNKNOWN
2022-09-05T01:01,0.39457875599566705,UNKNOWN
2022-09-05T01:02,0.4945787559956685,UNKNOWN
2022-09-05T01:03,0.5945787559956628,UNKNOWN
2022-09-05T01:04,0.6945787559956642,UNKNOWN
2022-09-05T01:05,0.7945787559956656,UNKNOWN
2022-09-05T01:06,0.7945787559956656,UNKNOWN
2022-09-05T01:07,0.894578755995667,UNKNOWN
2022-09-05T01:08,0.9945787559956685,UNKNOWN
2022-09-05T01:09,1.0945787559956628,UNKNOWN
2022-09-05T01:10,1.0945787559956628,UNKNOWN
2022-09-05T01:11,1.1945787559956642,UNKNOWN
2022-09-05T01:12,1.1945787559956642,UNKNOWN
2022-09-05T01:13,1.2945787559956656,UNKNOWN
2022-09-05T01:14,1.2945787559956656,UNKNOWN
2022-09-05T01:15,1.394578755995667,UNKNOWN
2022-09-05T01:16,1.394578755995667,UNKNOWN
2022-09-05T01:17,1.394578755995667,UNKNOWN
2022-09-05T01:18,1.394578755995667,UNKNOWN
2022-09-05T01:19,1.4945787559956685,UNKNOWN
