recorded_time,temperature,sensor_type
2023-12-30T00:00,-5.795500628930817,UNKNOWN
2023-12-30T00:01,-5.895500628930819,UNKNOWN
2023-12-30T00:02,-5.99550062893082,UNKNOWN
2023-12-30T00:03,-6.095500628930818,UNKNOWN
2023-12-30T00:04,-6.095500628930818,UNKNOWN
2023-12-30T00:05,-6.195500628930819,UNKNOWN
2023-12-30T00:06,-5.795500628930817,UNKNOWN
2023-12-30T00:07,-5.395500628930819,UNKNOWN
2023-12-30T00:08,-5.195500628930819,UNKNOWN
2023-12-30T00:09,-4.99550062893082,UNKNOWN
2023-12-30T00:10,-4.49550062893082,UNKNOWN
2023-12-30T00:11,-4.195500628930819,UNKNOWN
2023-12-30T00:12,-3.8955006289308187,UNKNOWN
2023-12-30T00:13,-3.6955006289308194,UNKNOWN
2023-12-30T00:14,-3.49550062893082,UNKNOWN
2023-12-30T00:15,-3.2955006289308173,UNKNOWN
2023-12-30T00:16,-3.095500628930818,UNKNOWN
2023-12-30T00:17,-2.99550062893082,UNKNOWN
2023-12-30T00:18,-2.99550062893082,UNKNOWN
2023-12-30T00:19,-2.7955006289308173,UNKNOWN
2023-12-30T00:20,-2.595500628930818,UNKNOWN
2023-12-30T00:21,-2.3955006289308187,UNKNOWN
2023-12-30T00:22,-2.3955006289308187,UNKNOWN
2023-12-30T00:23,-2.1955006289308194,UNKNOWN
2023-12-30T00:24,-2.095500628930818,UNKNOWN
2023-12-30T00:25,-1.9955006289308201,UNKNOWN
2023-12-30T00:26,-1.8955006289308187,UNKNOWN
2023-12-30T00:27,-1.8955006289308187,UNKNOWN
2023-12-30T00:28,-1.7955006289308173,UNKNOWN
2023-12-30T00:29,-1.595500628930818,UNKNOWN
2023-12-30T00:30,-1.595500628930818,UNKNOWN
2023-12-30T00:31,-1.4955006289308201,UNKNOWN
2023-12-30T00:32,-1.3955006289308187,UNKNOWN
2023-12-30T00:33,-1.2955006289308173,UNKNOWN
2023-12-30T00:34,-1.2955006289308173,UNKNOWN
2023-12-30T00:35,-1.1955006289308159,UNKNOWN
2023-12-30T00:36,-1.0955006289308216,UNKNOWN
2023-12-30T00:37,-0.9955006289308201,UNKNOWN
2023-12-30T00:38,-0.8955006289308187,UNKNOWN
2023-12-30T00:39,-0.8955006289308187,UNKNOWN
2023-12-30T00:40,-0.7955006289308173,UNKNOWN
2023-12-30T00:41,-0.6955006289308159,UNKNOWN
2023-12-30T00:42,-0.6955006289308159,UNKNOWN
2023-12-30T00:43,-0.5955006289308216,UNKNOWN
2023-12-30T00:44,-0.5955006289308216,UNKNOWN
2023-12-30T00:45,-0.49550062893082014,UNKNOWN
2023-12-30T00:46,-0.3955006289308187,UNKNOWN
2023-12-30T00:47,-0.3955006289308187,UNKNOWN
2023-12-30T00:48,-0.2955006289308173,UNKNOWN
