recorded_time,temperature,sensor_type
2024-05-07T00:00,-5.291820618706076,UNKNOWN
2024-05-07T00:01,-5.3918206187060775,UNKNOWN
2024-05-07T00:02,-5.3918206187060775,UNKNOWN
2024-05-07T00:03,-5.591820618706077,UNKNOWN
2024-05-07T00:04,-5.3918206187060775,UNKNOWN
2024-05-07T00:05,-5.3918206187060775,UNKNOWN
2024-05-07T00:06,-5.491820618706079,UNKNOWN
2024-05-07T00:07,-5.691820618706078,UNKNOWN
2024-05-07T00:08,-5.791820618706076,UNKNOWN
2024-05-07T00:09,-5.691820618706078,UNKNOWN
2024-05-07T00:10,-5.791820618706076,UNKNOWN
2024-05-07T00:11,-5.791820618706076,UNKNOWN
2024-05-07T00:12,-5.591820618706077,UNKNOWN
2024-05-07T00:13,-5.591820618706077,UNKNOWN
2024-05-07T00:14,-5.3918206187060775,UNKNOWN
2024-05-07T00:15,-5.191820618706078,UNKNOWN
2024-05-07T00:16,-4.8918206187060775,UNKNOWN
2024-05-07T00:17,-4.791820618706076,UNKNOWN
2024-05-07T00:18,-4.591820618706077,UNKNOWN
2024-05-07T00:19,-4.291820618706076,UNKNOWN
2024-05-07T00:20,-3.991820618706079,UNKNOWN
2024-05-07T00:21,-3.8918206187060775,UNKNOWN
2024-05-07T00:22,-3.6918206187060782,UNKNOWN
2024-05-07T00:23,-3.491820618706079,UNKNOWN
2024-05-07T00:24,-3.591820618706077,UNKNOWN
2024-05-07T00:25,-3.6918206187060782,UNKNOWN
2024-05-07T00:26,-3.591820618706077,UNKNOWN
2024-05-07T00:27,-3.3918206187060775,UNKNOWN
2024-05-07T00:28,-3.1918206187060782,UNKNOWN
2024-05-07T00:29,-2.991820618706079,UNKNOWN
2024-05-07T00:30,-2.8918206187060775,UNKNOWN
2024-05-07T00:31,-2.6918206187060782,UNKNOWN
2024-05-07T00:32,-2.3918206187060775,UNKNOWN
2024-05-07T00:33,-2.291820618706076,UNKNOWN
2024-05-07T00:34,-2.091820618706077,UNKNOWN
2024-05-07T00:35,-1.991820618706079,UNKNOWN
2024-05-07T00:36,-1.8918206187060775,UNKNOWN
2024-05-07T00:37,-1.7918206187060761,UNKNOWN
2024-05-07T00:38,-1.7918206187060761,UNKNOWN
2024-05-07T00:39,-1.6918206187060782,UNKNOWN
2024-05-07T00:40,-1.6918206187060782,UNKNOWN
2024-05-07T00:41,-1.5918206187060768,UNKNOWN
2024-05-07T00:42,-1.491820618706079,UNKNOWN
2024-05-07T00:43,-1.3918206187060775,UNKNOWN
2024-05-07T00:44,-1.7918206187060761,UNKNOWN
2024-05-07T00:45,-2.291820618706076,UNKNOWN
2024-05-07T00:46,-2.291820618706076,UNKNOWN
2024-05-07T00:47,-2.1918206187060782,UNKNOWN
2024-05-07T00:48,-1.991820618706079,UNKNOWN
2024-05-07T00:49,-1.7918206187060761,UNKNOWN
2024-05-07T00:50,-1.5918206187060768,UNKNOWN
2024-05-07T00:51,-1.3918206187060775,UNKNOWN
2024-05-07T00:52,-1.1918206187060747,UNKNOWN
2024-05-07T00:53,-1.0918206187060804,UNKNOWN
2024-05-07T00:54,-0.991820618706079,UNKNOWN
2024-05-07T00:55,-0.8918206187060775,UNKNOWN
2024-05-07T00:56,-0.8918206187060775,UNKNOWN
2024-05-07T00:57,-1.0918206187060804,UNKNOWN
2024-05-07T00:58,-1.3918206187060775,UNKNOWN
2024-05-07T00:59,-1.5918206187060768,UNKNOWN
2024-05-07T01:00,-1.6918206187060782,UNKNOWN
2024-05-07T01:01,-1.5918206187060768,UNKNOWN
2024-05-07T01:02,-1.3918206187060775,UNKNOWN
2024-05-07T01:03,-1.2918206187060761,UNKNOWN
2024-05-07T01:04,-1.1918206187060747,UNKNOWN
2024-05-07T01:05,-1.0918206187060804,UNKNOWN
2024-05-07T01:06,-0.8918206187060775,UNKNOWN
2024-05-07T01:07,-0.8918206187060775,UNKNOWN
2024-05-07T01:08,-0.6918206187060747,UNKNOWN
2024-05-07T01:09,-0.5918206187060804,UNKNOWN
2024-05-07T01:10,-0.39182061870607754,UNKNOWN
2024-05-07T01:11,-0.39182061870607754,UNKNOWN
2024-05-07T01:12,-0.1918206187060747,UNKNOWN
2024-05-07T01:13,-0.09182061870608038,UNKNOWN
2024-05-07T01:14,-0.09182061870608038,UNKNOWN
2024-05-07T01:15,0.00817938129392104,UNKNOWN
2024-05-07T01:16,0.10817938129392246,UNKNOWN
2024-05-07T01:17,0.20817938129392388,UNKNOWN
2024-05-07T01:18,0.20817938129392388,UNKNOWN
2024-05-07T01:19,0.20817938129392388,UNKNOWN
2024-05-07T01:20,0.3081793812939253,UNKNOWN
2024-05-07T01:21,0.3081793812939253,UNKNOWN
2024-05-07T01:22,0.3081793812939253,UNKNOWN
2024-05-07T01:23,0.4081793812939196,UNKNOWN
2024-05-07T01:24,0.4081793812939196,UNKNOWN
2024-05-07T01:25,0.4081793812939196,UNKNOWN
2024-05-07T01:26,0.4081793812939196,UNKNOWN
2024-05-07T01:27,0.4081793812939196,UNKNOWN
2024-05-07T01:28,0.4081793812939196,UNKNOWN
2024-05-07T01:29,0.508179381293921,UNKNOWN
2024-05-07T01:30,0.4081793812939196,UNKNOWN
2024-05-07T01:31,0.4081793812939196,UNKNOWN
2024-05-07T01:32,0.3081793812939253,UNKNOWN
2024-05-07T01:33,0.3081793812939253,UNKNOWN
2024-05-07T01:34,0.3081793812939253,UNKNOWN
2024-05-07T01:35,0.20817938129392388,UNKNOWN
2024-05-07T01:36,0.20817938129392388,UNKNOWN
2024-05-07T01:37,0.20817938129392388,UNKNOWN
2024-05-07T01:38,0.20817938129392388,UNKNOWN
2024-05-07T01:39,0.20817938129392388,UNKNOWN
2024-05-07T01:40,0.20817938129392388,UNKNOWN
2024-05-07T01:41,0.20817938129392388,UNKNOWN
2024-05-07T01:42,0.20817938129392388,UNKNOWN
2024-05-07T01:43,0.20817938129392388,UNKNOWN
2024-05-07T01:44,0.10817938129392246,UNKNOWN
2024-05-07T01:45,0.10817938129392246,UNKNOWN
2024-05-07T01:46,0.10817938129392246,UNKNOWN
2024-05-07T01:47,0.10817938129392246,UNKNOWN
2024-05-07T01:48,0.10817938129392246,UNKNOWN
2024-05-07T01:49,0.10817938129392246,UNKNOWN
2024-05-07T01:50,0.20817938129392388,UNKNOWN
2024-05-07T01:51,0.10817938129392246,UNKNOWN
2024-05-07T01:52,0.20817938129392388,UNKNOWN
2024-05-07T01:53,0.20817938129392388,UNKNOWN
2024-05-07T01:54,0.20817938129392388,UNKNOWN
2024-05-07T01:55,0.20817938129392388,UNKNOWN
2024-05-07T01:56,0.20817938129392388,UNKNOWN
2024-05-07T01:57,0.20817938129392388,UNKNOWN
2024-05-07T01:58,0.20817938129392388,UNKNOWN
2024-05-07T01:59,0.10817938129392246,UNKNOWN
2024-05-07T02:00,0.20817938129392388,UNKNOWN
2024-05-07T02:01,0.20817938129392388,UNKNOWN
2024-05-07T02:02,0.20817938129392388,UNKNOWN
2024-05-07T02:03,0.20817938129392388,UNKNOWN
2024-05-07T02:04,0.10817938129392246,UNKNOWN
2024-05-07T02:05,0.20817938129392388,UNKNOWN
2024-05-07T02:06,0.20817938129392388,UNKNOWN
2024-05-07T02:07,0.20817938129392388,UNKNOWN
