session_id,timestamp,valid_data,activation,scl_avg
6fd05bf0-eea3-11ee-8080-808080808080,1711809646,true,true,6.313002109527588
6fd05bf0-eea3-11ee-8080-808080808080,1711809646,true,false,6.4735612869262695
6fd05bf0-eea3-11ee-8080-808080808080,1711809646,true,true,6.651832580566406
6fd05bf0-eea3-11ee-8080-808080808080,1711809651,true,false,6.73079776763916
6fd05bf0-eea3-11ee-8080-808080808080,1711809651,true,false,6.895602226257324
6fd05bf0-eea3-11ee-8080-808080808080,1711809651,true,true,7.1508941650390625
6fd05bf0-eea3-11ee-8080-808080808080,1711809651,true,false,7.358457088470459
6fd05bf0-eea3-11ee-8080-808080808080,1711809651,true,false,7.264978408813477
6fd05bf0-eea3-11ee-8080-808080808080,1711809656,true,false,7.249331474304199
6fd05bf0-eea3-11ee-8080-808080808080,1711809656,true,false,7.39959192276001
6fd05bf0-eea3-11ee-8080-808080808080,1711809656,true,false,7.567026615142822
6fd05bf0-eea3-11ee-8080-808080808080,1711809656,true,true,7.614372730255127
6fd05bf0-eea3-11ee-8080-808080808080,1711809656,true,false,7.643142223358154
6fd05bf0-eea3-11ee-8080-808080808080,1711809661,true,false,7.704667091369629
6fd05bf0-eea3-11ee-8080-808080808080,1711809661,true,true,7.7627272605896
6fd05bf0-eea3-11ee-8080-808080808080,1711809661,true,false,7.8117146492004395
6fd05bf0-eea3-11ee-8080-808080808080,1711809661,true,false,7.856778621673584
6fd05bf0-eea3-11ee-8080-808080808080,1711809661,true,false,7.913185119628906
6fd05bf0-eea3-11ee-8080-808080808080,1711809666,true,false,7.966826915740967
6fd05bf0-eea3-11ee-8080-808080808080,1711809666,true,true,8.019628524780273
6fd05bf0-eea3-11ee-8080-808080808080,1711809666,true,false,8.067747116088867
6fd05bf0-eea3-11ee-8080-808080808080,1711809666,true,false,8.109869956970215
6fd05bf0-eea3-11ee-8080-808080808080,1711809666,true,true,8.162761688232422
6fd05bf0-eea3-11ee-8080-808080808080,1711809671,true,false,8.213610649108887
6fd05bf0-eea3-11ee-8080-808080808080,1711809671,true,false,8.270303726196289
6fd05bf0-eea3-11ee-8080-808080808080,1711809671,true,true,8.328818321228027
6fd05bf0-eea3-11ee-8080-808080808080,1711809671,true,false,8.406521797180176
6fd05bf0-eea3-11ee-8080-808080808080,1711809671,true,false,8.477627754211426
6fd05bf0-eea3-11ee-8080-808080808080,1711809676,true,true,8.54846477508545
6fd05bf0-eea3-11ee-8080-808080808080,1711809676,true,false,8.6217622756958
6fd05bf0-eea3-11ee-8080-808080808080,1711809676,true,false,8.705581665039062
6fd05bf0-eea3-11ee-8080-808080808080,1711809676,true,false,8.819180488586426
6fd05bf0-eea3-11ee-8080-808080808080,1711809676,true,false,8.914373397827148
6fd05bf0-eea3-11ee-8080-808080808080,1711809681,true,true,9.011934280395508
6fd05bf0-eea3-11ee-8080-808080808080,1711809681,true,false,9.112639427185059
6fd05bf0-eea3-11ee-8080-808080808080,1711809681,true,false,9.21713638305664
6fd05bf0-eea3-11ee-8080-808080808080,1711809681,true,false,9.348892211914062
6fd05bf0-eea3-11ee-8080-808080808080,1711809681,true,false,9.455351829528809
6fd05bf0-eea3-11ee-8080-808080808080,1711809686,true,false,9.563301086425781
6fd05bf0-eea3-11ee-8080-808080808080,1711809686,true,false,9.671483039855957
6fd05bf0-eea3-11ee-8080-808080808080,1711809686,true,true,9.78093147277832
6fd05bf0-eea3-11ee-8080-808080808080,1711809686,true,false,9.921266555786133
6fd05bf0-eea3-11ee-8080-808080808080,1711809686,true,false,10.029839515686035
6fd05bf0-eea3-11ee-8080-808080808080,1711809691,true,true,10.126529693603516
6fd05bf0-eea3-11ee-8080-808080808080,1711809691,true,false,10.213234901428223
6fd05bf0-eea3-11ee-8080-808080808080,1711809691,true,false,10.299211502075195
6fd05bf0-eea3-11ee-8080-808080808080,1711809691,true,true,10.411014556884766
6fd05bf0-eea3-11ee-8080-808080808080,1711809691,true,false,10.488486289978027
6fd05bf0-eea3-11ee-8080-808080808080,1711809696,true,false,10.554349899291992
6fd05bf0-eea3-11ee-8080-808080808080,1711809696,true,false,10.617197036743164
6fd05bf0-eea3-11ee-8080-808080808080,1711809696,true,false,10.678780555725098
6fd05bf0-eea3-11ee-8080-808080808080,1711809696,true,false,10.755118370056152
6fd05bf0-eea3-11ee-8080-808080808080,1711809696,true,false,10.813311576843262
6fd05bf0-eea3-11ee-8080-808080808080,1711809701,true,false,10.867873191833496
6fd05bf0-eea3-11ee-8080-808080808080,1711809701,true,false,10.921655654907227
6fd05bf0-eea3-11ee-8080-808080808080,1711809701,true,false,10.981379508972168
6fd05bf0-eea3-11ee-8080-808080808080,1711809701,true,true,11.064001083374023
6fd05bf0-eea3-11ee-8080-808080808080,1711809701,true,false,11.12976360321045
6fd05bf0-eea3-11ee-8080-808080808080,1711809707,true,false,11.192813873291016
6fd05bf0-eea3-11ee-8080-808080808080,1711809707,true,false,11.251636505126953
6fd05bf0-eea3-11ee-8080-808080808080,1711809707,true,false,11.313401222229004
6fd05bf0-eea3-11ee-8080-808080808080,1711809707,true,true,11.428057670593262
6fd05bf0-eea3-11ee-8080-808080808080,1711809707,true,false,11.588164329528809
6fd05bf0-eea3-11ee-8080-808080808080,1711809712,true,false,11.724149703979492
6fd05bf0-eea3-11ee-8080-808080808080,1711809712,true,false,11.828157424926758
6fd05bf0-eea3-11ee-8080-808080808080,1711809712,true,true,11.909451484680176
6fd05bf0-eea3-11ee-8080-808080808080,1711809712,true,false,11.971823692321777
6fd05bf0-eea3-11ee-8080-808080808080,1711809712,true,false,12.001535415649414
6fd05bf0-eea3-11ee-8080-808080808080,1711809717,true,false,12.0105619430542
6fd05bf0-eea3-11ee-8080-808080808080,1711809717,true,false,11.999361038208008
6fd05bf0-eea3-11ee-8080-808080808080,1711809717,true,false,11.968611717224121
6fd05bf0-eea3-11ee-8080-808080808080,1711809717,true,false,11.907418251037598
6fd05bf0-eea3-11ee-8080-808080808080,1711809717,true,false,11.843853950500488
6fd05bf0-eea3-11ee-8080-808080808080,1711809722,true,false,11.76741886138916
6fd05bf0-eea3-11ee-8080-808080808080,1711809722,true,false,11.68215274810791
6fd05bf0-eea3-11ee-8080-808080808080,1711809722,true,false,11.587068557739258
6fd05bf0-eea3-11ee-8080-808080808080,1711809722,true,false,11.451313018798828
6fd05bf0-eea3-11ee-8080-808080808080,1711809722,true,true,11.337686538696289
6fd05bf0-eea3-11ee-8080-808080808080,1711809727,true,false,11.230238914489746
6fd05bf0-eea3-11ee-8080-808080808080,1711809727,true,false,11.12783432006836
6fd05bf0-eea3-11ee-8080-808080808080,1711809727,true,false,11.026131629943848
6fd05bf0-eea3-11ee-8080-808080808080,1711809727,true,false,10.903228759765625
6fd05bf0-eea3-11ee-8080-808080808080,1711809727,true,false,10.816225051879883
6fd05bf0-eea3-11ee-8080-808080808080,1711809732,true,false,10.746272087097168
6fd05bf0-eea3-11ee-8080-808080808080,1711809732,true,false,10.694918632507324
6fd05bf0-eea3-11ee-8080-808080808080,1711809732,true,false,10.66100025177002
6fd05bf0-eea3-11ee-8080-808080808080,1711809732,true,false,10.63844108581543
6fd05bf0-eea3-11ee-8080-808080808080,1711809732,true,false,10.64886474609375
6fd05bf0-eea3-11ee-8080-808080808080,1711809737,true,true,10.687718391418457
6fd05bf0-eea3-11ee-8080-808080808080,1711809737,true,false,10.761754035949707
6fd05bf0-eea3-11ee-8080-808080808080,1711809737,true,false,10.86954116821289
6fd05bf0-eea3-11ee-8080-808080808080,1711809737,true,true,11.035001754760742
6fd05bf0-eea3-11ee-8080-808080808080,1711809737,true,false,11.097588539123535
6fd05bf0-eea3-11ee-8080-808080808080,1711809742,true,false,11.143817901611328
6fd05bf0-eea3-11ee-8080-808080808080,1711809742,true,false,11.188638687133789
6fd05bf0-eea3-11ee-8080-808080808080,1711809742,true,false,11.234997749328613
6fd05bf0-eea3-11ee-8080-808080808080,1711809742,true,false,11.290428161621094
6fd05bf0-eea3-11ee-8080-808080808080,1711809742,true,false,11.33369255065918
6fd05bf0-eea3-11ee-8080-808080808080,1711809747,true,false,11.375337600708008
6fd05bf0-eea3-11ee-8080-808080808080,1711809747,true,false,11.416280746459961
6fd05bf0-eea3-11ee-8080-808080808080,1711809747,true,true,11.456756591796875
6fd05bf0-eea3-11ee-8080-808080808080,1711809747,true,false,11.509626388549805
6fd05bf0-eea3-11ee-8080-808080808080,1711809747,true,false,11.546698570251465
6fd05bf0-eea3-11ee-8080-808080808080,1711809752,true,true,11.583828926086426
6fd05bf0-eea3-11ee-8080-808080808080,1711809752,true,false,11.620407104492188
6fd05bf0-eea3-11ee-8080-808080808080,1711809752,true,false,11.650575637817383
6fd05bf0-eea3-11ee-8080-808080808080,1711809752,true,false,11.689689636230469
6fd05bf0-eea3-11ee-8080-808080808080,1711809752,true,false,11.719259262084961
6fd05bf0-eea3-11ee-8080-808080808080,1711809757,true,false,11.748738288879395
6fd05bf0-eea3-11ee-8080-808080808080,1711809757,true,false,11.77849292755127
6fd05bf0-eea3-11ee-8080-808080808080,1711809757,true,false,11.807540893554688
6fd05bf0-eea3-11ee-8080-808080808080,1711809757,true,false,11.846600532531738
6fd05bf0-eea3-11ee-8080-808080808080,1711809757,true,false,11.879548072814941
6fd05bf0-eea3-11ee-8080-808080808080,1711809762,true,true,11.913771629333496
6fd05bf0-eea3-11ee-8080-808080808080,1711809762,true,false,11.948671340942383
6fd05bf0-eea3-11ee-8080-808080808080,1711809762,true,false,11.9929780960083
6fd05bf0-eea3-11ee-8080-808080808080,1711809762,true,false,12.031933784484863
6fd05bf0-eea3-11ee-8080-808080808080,1711809762,true,true,12.065092086791992
6fd05bf0-eea3-11ee-8080-808080808080,1711809767,true,false,12.096266746520996
6fd05bf0-eea3-11ee-8080-808080808080,1711809767,true,false,12.126703262329102
6fd05bf0-eea3-11ee-8080-808080808080,1711809767,true,false,12.16599178314209
6fd05bf0-eea3-11ee-8080-808080808080,1711809767,true,false,12.196789741516113
6fd05bf0-eea3-11ee-8080-808080808080,1711809767,true,false,12.21770191192627
6fd05bf0-eea3-11ee-8080-808080808080,1711809772,true,false,12.161616325378418
6fd05bf0-eea3-11ee-8080-808080808080,1711809772,true,false,12.115392684936523
6fd05bf0-eea3-11ee-8080-808080808080,1711809772,true,false,12.110634803771973
6fd05bf0-eea3-11ee-8080-808080808080,1711809772,true,false,12.158169746398926
6fd05bf0-eea3-11ee-8080-808080808080,1711809772,true,true,12.24029541015625
6fd05bf0-eea3-11ee-8080-808080808080,1711809777,true,false,12.350862503051758
6fd05bf0-eea3-11ee-8080-808080808080,1711809777,true,false,12.489457130432129
6fd05bf0-eea3-11ee-8080-808080808080,1711809777,true,false,12.701927185058594
6fd05bf0-eea3-11ee-8080-808080808080,1711809777,true,false,12.888103485107422
6fd05bf0-eea3-11ee-8080-808080808080,1711809777,true,false,13.093559265136719
6fd05bf0-eea3-11ee-8080-808080808080,1711809782,true,false,13.320402145385742
6fd05bf0-eea3-11ee-8080-808080808080,1711809782,true,false,13.564762115478516
6fd05bf0-eea3-11ee-8080-808080808080,1711809782,true,false,13.886879920959473
6fd05bf0-eea3-11ee-8080-808080808080,1711809782,true,false,14.149080276489258
6fd05bf0-eea3-11ee-8080-808080808080,1711809782,true,false,14.41444206237793
6fd05bf0-eea3-11ee-8080-808080808080,1711809787,true,false,14.68033218383789
6fd05bf0-eea3-11ee-8080-808080808080,1711809787,true,false,14.94061279296875
6fd05bf0-eea3-11ee-8080-808080808080,1711809787,true,false,15.255391120910645
6fd05bf0-eea3-11ee-8080-808080808080,1711809787,true,true,15.492269515991211
6fd05bf0-eea3-11ee-8080-808080808080,1711809787,true,false,15.716455459594727
6fd05bf0-eea3-11ee-8080-808080808080,1711809792,true,false,15.931772232055664
6fd05bf0-eea3-11ee-8080-808080808080,1711809792,true,false,16.154979705810547
6fd05bf0-eea3-11ee-8080-808080808080,1711809792,true,false,16.38237762451172
6fd05bf0-eea3-11ee-8080-808080808080,1711809792,true,false,16.511463165283203
6fd05bf0-eea3-11ee-8080-808080808080,1711809792,true,false,16.601165771484375
6fd05bf0-eea3-11ee-8080-808080808080,1711809797,true,false,16.656654357910156
6fd05bf0-eea3-11ee-8080-808080808080,1711809797,true,true,16.676301956176758
6fd05bf0-eea3-11ee-8080-808080808080,1711809797,true,false,16.64443588256836
6fd05bf0-eea3-11ee-8080-808080808080,1711809797,true,false,16.577730178833008
6fd05bf0-eea3-11ee-8080-808080808080,1711809797,true,false,16.474079132080078
a5bbb020-e6c9-11ee-8080-808080808080,1710946423,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946423,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946423,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946423,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946423,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946428,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946428,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946428,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946428,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946428,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946433,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946433,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946433,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946433,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946433,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946438,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946438,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946438,false,false,0.0
a5bbb020-e6c9-11ee-8080-808080808080,1710946438,false,false,8.73235034942627
a5bbb020-e6c9-11ee-8080-808080808080,1710946438,false,false,8.751445770263672
a5bbb020-e6c9-11ee-8080-808080808080,1710946443,false,false,8.796101570129395
a5bbb020-e6c9-11ee-8080-808080808080,1710946443,true,false,8.866540908813477
a5bbb020-e6c9-11ee-8080-808080808080,1710946443,true,false,8.989151000976562
a5bbb020-e6c9-11ee-8080-808080808080,1710946443,true,false,9.101753234863281
a5bbb020-e6c9-11ee-8080-808080808080,1710946443,true,false,9.228793144226074
a5bbb020-e6c9-11ee-8080-808080808080,1710946448,true,false,9.372177124023438
a5bbb020-e6c9-11ee-8080-808080808080,1710946448,true,true,9.510651588439941
a5bbb020-e6c9-11ee-8080-808080808080,1710946448,true,false,9.747322082519531
a5bbb020-e6c9-11ee-8080-808080808080,1710946448,true,false,10.059324264526367
a5bbb020-e6c9-11ee-8080-808080808080,1710946448,true,false,10.250378608703613
a5bbb020-e6c9-11ee-8080-808080808080,1710946453,true,false,10.369674682617188
a5bbb020-e6c9-11ee-8080-808080808080,1710946453,true,false,10.434340476989746
a5bbb020-e6c9-11ee-8080-808080808080,1710946453,true,false,10.38824462890625
a5bbb020-e6c9-11ee-8080-808080808080,1710946453,true,false,10.014963150024414
a5bbb020-e6c9-11ee-8080-808080808080,1710946453,true,false,9.574620246887207
a5bbb020-e6c9-11ee-8080-808080808080,1710946458,true,false,9.30661678314209
a5bbb020-e6c9-11ee-8080-808080808080,1710946458,true,false,9.089353561401367
a5bbb020-e6c9-11ee-8080-808080808080,1710946458,true,true,8.831817626953125
a5bbb020-e6c9-11ee-8080-808080808080,1710946458,true,false,8.670520782470703
a5bbb020-e6c9-11ee-8080-808080808080,1710946458,true,false,8.543257713317871
a5bbb020-e6c9-11ee-8080-808080808080,1710946463,true,true,8.428876876831055
a5bbb020-e6c9-11ee-8080-808080808080,1710946463,true,false,8.317684173583984
a5bbb020-e6c9-11ee-8080-808080808080,1710946463,true,false,8.198342323303223
a5bbb020-e6c9-11ee-8080-808080808080,1710946463,true,true,8.104155540466309
a5bbb020-e6c9-11ee-8080-808080808080,1710946463,true,false,8.025702476501465
a5bbb020-e6c9-11ee-8080-808080808080,1710946468,true,false,7.955811977386475
a5bbb020-e6c9-11ee-8080-808080808080,1710946468,false,true,7.881380081176758
a5bbb020-e6c9-11ee-8080-808080808080,1710946468,false,true,7.7957587242126465
a5bbb020-e6c9-11ee-8080-808080808080,1710946468,true,false,7.728361129760742
a5bbb020-e6c9-11ee-8080-808080808080,1710946468,true,true,7.663172721862793
a5bbb020-e6c9-11ee-8080-808080808080,1710946473,true,false,7.605712890625
a5bbb020-e6c9-11ee-8080-808080808080,1710946473,true,false,7.545531749725342
a5bbb020-e6c9-11ee-8080-808080808080,1710946473,true,true,7.459481716156006
a5bbb020-e6c9-11ee-8080-808080808080,1710946473,true,false,7.387698650360107
a5bbb020-e6c9-11ee-8080-808080808080,1710946473,true,false,7.3031182289123535
a5bbb020-e6c9-11ee-8080-808080808080,1710946478,true,false,7.201717376708984
a5bbb020-e6c9-11ee-8080-808080808080,1710946478,true,false,7.109999656677246
a5bbb020-e6c9-11ee-8080-808080808080,1710946478,true,false,7.003612518310547
a5bbb020-e6c9-11ee-8080-808080808080,1710946478,true,false,6.751357078552246
a5bbb020-e6c9-11ee-8080-808080808080,1710946478,true,false,6.5286126136779785
a5bbb020-e6c9-11ee-8080-808080808080,1710946483,true,false,6.3252081871032715
a5bbb020-e6c9-11ee-8080-808080808080,1710946483,true,false,6.153793811798096
a5bbb020-e6c9-11ee-8080-808080808080,1710946483,true,false,5.983352184295654
a5bbb020-e6c9-11ee-8080-808080808080,1710946483,true,false,5.848574161529541
a5bbb020-e6c9-11ee-8080-808080808080,1710946483,true,false,5.730718612670898
a5bbb020-e6c9-11ee-8080-808080808080,1710946488,true,false,5.635126113891602
a5bbb020-e6c9-11ee-8080-808080808080,1710946488,true,true,5.552600383758545
a5bbb020-e6c9-11ee-8080-808080808080,1710946488,true,false,5.465837478637695
a5bbb020-e6c9-11ee-8080-808080808080,1710946488,true,false,5.406452178955078
a5bbb020-e6c9-11ee-8080-808080808080,1710946488,true,true,5.352846145629883
a5bbb020-e6c9-11ee-8080-808080808080,1710946493,true,false,5.3080573081970215
a5bbb020-e6c9-11ee-8080-808080808080,1710946493,true,false,5.270894527435303
a5bbb020-e6c9-11ee-8080-808080808080,1710946493,true,false,5.224014759063721
a5bbb020-e6c9-11ee-8080-808080808080,1710946493,true,true,5.18939208984375
a5bbb020-e6c9-11ee-8080-808080808080,1710946493,true,false,5.157965183258057
a5bbb020-e6c9-11ee-8080-808080808080,1710946498,true,false,5.129037857055664
a5bbb020-e6c9-11ee-8080-808080808080,1710946498,true,true,5.1043243408203125
a5bbb020-e6c9-11ee-8080-808080808080,1710946498,true,false,5.067898750305176
a5bbb020-e6c9-11ee-8080-808080808080,1710946498,true,false,5.043422698974609
a5bbb020-e6c9-11ee-8080-808080808080,1710946498,true,false,5.023383617401123
a5bbb020-e6c9-11ee-8080-808080808080,1710946504,true,false,5.000122547149658
a5bbb020-e6c9-11ee-8080-808080808080,1710946504,true,false,4.9645161628723145
a5bbb020-e6c9-11ee-8080-808080808080,1710946504,true,false,4.912647724151611
a5bbb020-e6c9-11ee-8080-808080808080,1710946504,true,false,4.8677167892456055
a5bbb020-e6c9-11ee-8080-808080808080,1710946504,true,false,4.824066638946533
a5bbb020-e6c9-11ee-8080-808080808080,1710946509,true,false,4.783613681793213
a5bbb020-e6c9-11ee-8080-808080808080,1710946509,true,false,4.725006103515625
a5bbb020-e6c9-11ee-8080-808080808080,1710946509,true,false,4.668445110321045
a5bbb020-e6c9-11ee-8080-808080808080,1710946509,true,false,4.718496799468994
a5bbb020-e6c9-11ee-8080-808080808080,1710946509,true,true,4.746857643127441
a5bbb020-e6c9-11ee-8080-808080808080,1710946514,true,false,4.743546009063721
a5bbb020-e6c9-11ee-8080-808080808080,1710946514,true,false,4.6926140785217285
a5bbb020-e6c9-11ee-8080-808080808080,1710946514,true,false,4.580610752105713
a5bbb020-e6c9-11ee-8080-808080808080,1710946514,true,false,4.448832988739014
a5bbb020-e6c9-11ee-8080-808080808080,1710946514,true,false,4.308232307434082
a5bbb020-e6c9-11ee-8080-808080808080,1710946519,true,false,4.15720272064209
a5bbb020-e6c9-11ee-8080-808080808080,1710946519,true,false,3.953068256378174
a5bbb020-e6c9-11ee-8080-808080808080,1710946519,true,false,3.7853503227233887
a5bbb020-e6c9-11ee-8080-808080808080,1710946519,true,false,3.610781669616699
a5bbb020-e6c9-11ee-8080-808080808080,1710946519,true,false,3.434314012527466
a5bbb020-e6c9-11ee-8080-808080808080,1710946524,true,false,3.2578799724578857
a5bbb020-e6c9-11ee-8080-808080808080,1710946524,true,false,3.035475492477417
a5bbb020-e6c9-11ee-8080-808080808080,1710946524,false,true,2.857820749282837
a5bbb020-e6c9-11ee-8080-808080808080,1710946524,false,true,2.681619644165039
a5bbb020-e6c9-11ee-8080-808080808080,1710946524,true,true,2.5077133178710938
a5bbb020-e6c9-11ee-8080-808080808080,1710946529,true,false,2.3396670818328857
a5bbb020-e6c9-11ee-8080-808080808080,1710946529,true,false,2.130859851837158
a5bbb020-e6c9-11ee-8080-808080808080,1710946529,true,false,1.9772752523422241
a5bbb020-e6c9-11ee-8080-808080808080,1710946529,true,false,1.835687279701233
a5bbb020-e6c9-11ee-8080-808080808080,1710946529,true,false,1.7093946933746338
a5bbb020-e6c9-11ee-8080-808080808080,1710946534,true,true,1.598357915878296
a5bbb020-e6c9-11ee-8080-808080808080,1710946534,true,false,1.4838719367980957
a5bbb020-e6c9-11ee-8080-808080808080,1710946534,true,false,1.4167155027389526
a5bbb020-e6c9-11ee-8080-808080808080,1710946534,true,false,1.3713903427124023
a5bbb020-e6c9-11ee-8080-808080808080,1710946534,true,true,1.3478214740753174
a5bbb020-e6c9-11ee-8080-808080808080,1710946539,true,false,1.3495341539382935
a5bbb020-e6c9-11ee-8080-808080808080,1710946539,true,false,1.4111568927764893
a5bbb020-e6c9-11ee-8080-808080808080,1710946539,true,false,1.5025262832641602
a5bbb020-e6c9-11ee-8080-808080808080,1710946539,true,false,1.5044866800308228
a5bbb020-e6c9-11ee-8080-808080808080,1710946539,true,false,1.4763294458389282
a5bbb020-e6c9-11ee-8080-808080808080,1710946544,true,false,1.4402397871017456
a5bbb020-e6c9-11ee-8080-808080808080,1710946544,true,false,1.3738231658935547
a5bbb020-e6c9-11ee-8080-808080808080,1710946544,true,false,1.3484256267547607
a5bbb020-e6c9-11ee-8080-808080808080,1710946544,true,false,1.3441818952560425
a5bbb020-e6c9-11ee-8080-808080808080,1710946544,true,true,1.3348640203475952
a5bbb020-e6c9-11ee-8080-808080808080,1710946549,true,false,1.321495532989502
a5bbb020-e6c9-11ee-8080-808080808080,1710946549,true,false,1.2988020181655884
a5bbb020-e6c9-11ee-8080-808080808080,1710946549,true,false,1.27040433883667
a5bbb020-e6c9-11ee-8080-808080808080,1710946549,true,false,1.2368741035461426
a5bbb020-e6c9-11ee-8080-808080808080,1710946549,true,false,1.2016719579696655
a5bbb020-e6c9-11ee-8080-808080808080,1710946554,true,false,1.165596842765808
a5bbb020-e6c9-11ee-8080-808080808080,1710946554,true,true,1.1207530498504639
a5bbb020-e6c9-11ee-8080-808080808080,1710946554,true,false,1.0864664316177368
a5bbb020-e6c9-11ee-8080-808080808080,1710946554,true,false,1.0527336597442627
a5bbb020-e6c9-11ee-8080-808080808080,1710946554,true,false,1.0206490755081177
a5bbb020-e6c9-11ee-8080-808080808080,1710946559,true,true,0.9901349544525146
a5bbb020-e6c9-11ee-8080-808080808080,1710946559,true,false,0.9567611217498779
a5bbb020-e6c9-11ee-8080-808080808080,1710946559,true,false,0.9353728294372559
a5bbb020-e6c9-11ee-8080-808080808080,1710946559,true,false,0.9157477617263794
a5bbb020-e6c9-11ee-8080-808080808080,1710946559,true,false,0.897350013256073
a5bbb020-e6c9-11ee-8080-808080808080,1710946564,true,false,0.883743405342102
a5bbb020-e6c9-11ee-8080-808080808080,1710946564,true,false,0.8709263801574707
a5bbb020-e6c9-11ee-8080-808080808080,1710946564,true,false,0.8582029938697815
a5bbb020-e6c9-11ee-8080-808080808080,1710946564,true,false,0.8447742462158203
a5bbb020-e6c9-11ee-8080-808080808080,1710946564,true,false,0.8345687389373779
a5bbb020-e6c9-11ee-8080-808080808080,1710946569,true,false,0.8172495365142822
a5bbb020-e6c9-11ee-8080-808080808080,1710946569,true,false,0.7938610315322876
a5bbb020-e6c9-11ee-8080-808080808080,1710946569,true,false,0.7829259634017944
a5bbb020-e6c9-11ee-8080-808080808080,1710946569,true,false,0.7789671421051025
a5bbb020-e6c9-11ee-8080-808080808080,1710946569,true,false,0.7693025469779968
a5bbb020-e6c9-11ee-8080-808080808080,1710946574,true,false,0.7587546706199646
a5bbb020-e6c9-11ee-8080-808080808080,1710946574,true,true,0.7507363557815552
a5bbb020-e6c9-11ee-8080-808080808080,1710946574,true,false,0.7442265152931213
a5bbb020-e6c9-11ee-8080-808080808080,1710946574,true,false,0.7365163564682007
a5bbb020-e6c9-11ee-8080-808080808080,1710946574,true,false,0.7267458438873291
a5bbb020-e6c9-11ee-8080-808080808080,1710946579,true,false,0.7188397645950317
a5bbb020-e6c9-11ee-8080-808080808080,1710946579,true,false,0.7022294402122498
a5bbb020-e6c9-11ee-8080-808080808080,1710946579,true,false,0.6899906992912292
a5bbb020-e6c9-11ee-8080-808080808080,1710946579,true,false,0.6881970763206482
a5bbb020-e6c9-11ee-8080-808080808080,1710946579,true,false,0.6912187933921814
a5bbb020-e6c9-11ee-8080-808080808080,1710946584,true,false,0.7046933174133301
a5bbb020-e6c9-11ee-8080-808080808080,1710946584,true,false,0.7121101021766663
